max_mxHxm,E,delta_E,bracket_count,line_min_count,conjugate_cycle_count,cycle_count,cycle_sub_count,energy_calc_count,E_exchange,max_spin_ang_exchange,stage_max_spin_ang_exchange,run_max_spin_ang_exchange,E_demag,E_dmi,iteration,stage_iteration,stage,mx,my,mz,length,width,q,q_abs,bp_number,bp_number_hh,bp_number_tt,initpattern,fname,pbc_x,htop,hbottom,mesh_n_x,mesh_n_y,mesh_n_z,bp_arrangement,E_density,expected_bp_number,finalpattern,n_typechanges,eq_spacing,expected_config,y_centred
0.0997924452042,-2.08204744422e-16,1.23259516441e-31,1030.0,1000.0,12.0,1014.0,999.0,2031.0,2.47376452924e-16,108.940686981,122.130143429,122.130143429,1.2045109805100001e-17,-4.67626307151e-16,2024.0,2024.0,0.0,-0.00660677931827,0.00048109234287,0.00690321914902,980,110,-0.9967376848122832,5.216755872864504,5.0,3.0,2.0,ioioi,run_selected/mbp_l_980_w_110_ht_10_ioioi/mbp_l_980_w_110_ht_10_ioioi.fixedfree.csv,False,10,20,392,44,12,"[[0.0, 38], [-1.0, 78], [-0.0, 79], [-1.0, 78], [-0.0, 79], [-1.0, 40]]",-64379.94570871983,5,ioioi,4,True,True,True
0.0910792500613,-2.0820356062999998e-16,-2.46519032882e-31,675.0,643.0,11.0,656.0,641.0,1319.0,2.49787468344e-16,103.175772876,120.200773707,120.200773707,1.14118229803e-17,-4.69402851954e-16,1309.0,1309.0,0.0,0.00361645480627,0.00306763659042,-7.63948928946e-05,980,110,-9.964366207738108e-06,6.242036689937334,6.0,3.0,3.0,ioioio,run_selected/mbp_l_980_w_110_ht_10_ioioio/mbp_l_980_w_110_ht_10_ioioio.fixedfree.csv,False,10,20,392,44,12,"[[0.0, 32], [-1.0, 65], [-0.0, 66], [-1.0, 64], [-0.0, 66], [-1.0, 65], [-0.0, 34]]",-64379.57966295607,6,ioioio,5,True,True,True
0.0982823929911,-2.07478270334e-16,7.39557098645e-32,577.0,541.0,11.0,557.0,542.0,1119.0,2.53463116747e-16,110.062097036,110.379810725,110.379810725,1.12533085796e-17,-4.72194695661e-16,1106.0,1106.0,0.0,-0.00463683617944,-0.00168885514908,0.0051930340772,980,110,-0.9969866445846174,7.269576831394902,7.0,4.0,3.0,ioioioi,run_selected/mbp_l_980_w_110_ht_10_ioioioi/mbp_l_980_w_110_ht_10_ioioioi.fixedfree.csv,False,10,20,392,44,12,"[[0.0, 27], [-1.0, 56], [-0.0, 57], [-1.0, 55], [-0.0, 57], [-1.0, 56], [-0.0, 56], [-1.0, 28]]",-64155.309317872576,7,ioioioi,6,True,True,True
0.0948477864758,-2.06003086119e-16,-7.39557098645e-32,518.0,487.0,11.0,498.0,482.0,1006.0,2.58057052281e-16,103.939605684,115.308132611,115.308132611,1.15416318279e-17,-4.75601770228e-16,990.0,990.0,0.0,0.00304201796208,0.00514611503645,2.30506367726e-06,980,110,3.369928997233528e-06,8.298917406750657,8.0,4.0,4.0,ioioioio,run_selected/mbp_l_980_w_110_ht_10_ioioioio/mbp_l_980_w_110_ht_10_ioioioio.fixedfree.csv,False,10,20,392,44,12,"[[0.0, 23], [-1.0, 50], [-0.0, 50], [-1.0, 48], [-0.0, 50], [-1.0, 48], [-0.0, 50], [-1.0, 49], [-0.0, 24]]",-63699.16082838587,8,ioioioio,7,True,True,True
0.0960670377668,-2.03833612505e-16,-9.860761315259999e-32,496.0,469.0,10.0,480.0,467.0,966.0,2.63306121292e-16,109.655412418,115.777528321,115.777528321,1.2231076293e-17,-4.793708100899999e-16,958.0,958.0,0.0,-0.0032813188038,-4.24336105036e-05,0.00409231027017,980,110,-0.996923647113069,9.331918407151568,9.0,5.0,4.0,ioioioioi,run_selected/mbp_l_980_w_110_ht_10_ioioioioi/mbp_l_980_w_110_ht_10_ioioioioi.fixedfree.csv,False,10,20,392,44,12,"[[-0.0, 20], [-1.0, 45], [-0.0, 45], [-1.0, 43], [-0.0, 45], [-1.0, 43], [-0.0, 45], [-1.0, 43], [-0.0, 43], [-1.0, 20]]",-63028.32792362397,9,ioioioioi,8,True,True,True
0.0985028901573,-2.08710152597e-16,-3.45126646034e-31,829.0,784.0,18.0,808.0,786.0,1614.0,2.51689931166e-16,98.23518182,109.927680845,109.927680845,1.75102988232e-17,-4.77910382586e-16,1605.0,1605.0,0.0,-0.00779629543226,-0.116358529216,0.0345603377661,1000,110,-0.9963820708129076,1.0636615757325667,1.0,1.0,0.0,i,run_selected/mbp_l_1000_w_110_ht_10_i/mbp_l_1000_w_110_ht_10_i.fixedfree.csv,False,10,20,400,44,12,"[[0.0, 264], [-1.0, 136]]",-63245.50078696968,1,i,0,True,True,True
0.0998242636126,-2.09878336698e-16,2.21867129593e-31,62531.0,36250.0,329.0,60833.0,73.0,98782.0,2.51343198475e-16,104.562917858,118.859757827,118.859757827,1.61197152604e-17,-4.77341250433e-16,97239.0,97239.0,0.0,0.0395586063393,0.0193317626171,0.002660226092,1000,110,-3.369480475676897e-05,2.109772985899007,2.0,1.0,1.0,io,run_selected/mbp_l_1000_w_110_ht_10_io/mbp_l_1000_w_110_ht_10_io.fixedfree.csv,False,10,20,400,44,12,"[[0.0, 103], [-1.0, 212], [-0.0, 85]]",-63599.49596909089,2,io,1,True,True,True
0.0954022624737,-2.10873602812e-16,-1.72563323017e-31,23543.0,10747.0,95.0,23094.0,67.0,34291.0,2.5131960761e-16,112.981986162,149.364426621,149.364426621,1.47838664254e-17,-4.76977076847e-16,33919.0,33919.0,0.0,0.00163514855669,0.00898766161163,0.00793238871116,1000,110,-0.9963535970948292,3.1501903733683183,3.0,2.0,1.0,ioi,run_selected/mbp_l_1000_w_110_ht_10_ioi/mbp_l_1000_w_110_ht_10_ioi.fixedfree.csv,False,10,20,400,44,12,"[[0.0, 49], [-1.0, 152], [-0.0, 146], [-1.0, 53]]",-63901.0917612121,3,ioi,2,True,True,True
0.0989788276044,-2.11784809478e-16,-1.97215226305e-31,3627.0,2213.0,24.0,3558.0,42.0,5841.0,2.51424519599e-16,112.501354267,131.285062165,131.285062165,1.34710814185e-17,-4.76680410496e-16,5788.0,5788.0,0.0,0.02422117296,0.0166645078847,-0.000186197404345,1000,110,-2.2012147856770483e-05,4.188447241332698,4.0,2.0,2.0,ioio,run_selected/mbp_l_1000_w_110_ht_10_ioio/mbp_l_1000_w_110_ht_10_ioio.fixedfree.csv,False,10,20,400,44,12,"[[0.0, 44], [-1.0, 106], [-0.0, 101], [-1.0, 102], [-0.0, 47]]",-64177.21499333331,4,ioio,3,True,True,True
0.099862551762,-2.12373056459e-16,-1.47911419729e-31,2799.0,1459.0,12.0,2768.0,2753.0,4259.0,2.52269557453e-16,110.52133056,123.48356303,123.48356303,1.2381720876e-17,-4.77024334789e-16,4237.0,4237.0,0.0,7.10399958056e-05,-6.23130435378e-06,0.00682557650845,1000,110,-0.9966556545659409,5.218204527870991,5.0,3.0,2.0,ioioi,run_selected/mbp_l_1000_w_110_ht_10_ioioi/mbp_l_1000_w_110_ht_10_ioioi.fixedfree.csv,False,10,20,400,44,12,"[[0.0, 39], [-1.0, 81], [-0.0, 80], [-1.0, 80], [-0.0, 80], [-1.0, 40]]",-64355.4716542424,5,ioioi,4,True,True,True
0.0957238588455,-2.1243916028199998e-16,3.45126646034e-31,676.0,645.0,11.0,658.0,643.0,1322.0,2.54525515345e-16,115.195175011,116.464505948,116.464505948,1.17001648914e-17,-4.78664840519e-16,1314.0,1314.0,0.0,0.0089925478097,0.00460554634772,0.000158561762533,1000,110,-5.885960288608333e-05,6.243373226773265,6.0,3.0,3.0,ioioio,run_selected/mbp_l_1000_w_110_ht_10_ioioio/mbp_l_1000_w_110_ht_10_ioioio.fixedfree.csv,False,10,20,400,44,12,"[[0.0, 33], [-1.0, 67], [-0.0, 68], [-1.0, 66], [-0.0, 68], [-1.0, 66], [-0.0, 32]]",-64375.50311575755,6,ioioio,5,True,True,True
0.0990678228879,-2.11820490608e-16,-1.72563323017e-31,568.0,534.0,11.0,548.0,533.0,1103.0,2.5805808022e-16,104.701245299,113.554603282,113.554603282,1.14752956153e-17,-4.81353866444e-16,1091.0,1091.0,0.0,0.000231976867626,0.00195747146004,0.00523845953756,1000,110,-0.997053900782035,7.270889006317099,7.0,4.0,3.0,ioioioi,run_selected/mbp_l_1000_w_110_ht_10_ioioioi/mbp_l_1000_w_110_ht_10_ioioioi.fixedfree.csv,False,10,20,400,44,12,"[[0.0, 28], [-1.0, 57], [-0.0, 58], [-1.0, 56], [-0.0, 58], [-1.0, 57], [-0.0, 57], [-1.0, 29]]",-64188.02745696967,7,ioioioi,6,True,True,True
0.0994300234929,-2.1045192508999998e-16,2.46519032882e-31,494.0,467.0,10.0,479.0,466.0,962.0,2.6253928033099998e-16,106.246818756,119.1759244,119.1759244,1.17007680322e-17,-4.84691973453e-16,953.0,953.0,0.0,0.00275419938066,0.00300770522736,4.59591982976e-10,1000,110,9.15415276060044e-10,8.29972655747821,8.0,4.0,4.0,ioioioio,run_selected/mbp_l_1000_w_110_ht_10_ioioioio/mbp_l_1000_w_110_ht_10_ioioioio.fixedfree.csv,False,10,20,400,44,12,"[[0.0, 24], [-1.0, 50], [-0.0, 51], [-1.0, 49], [-0.0, 51], [-1.0, 49], [-0.0, 51], [-1.0, 50], [-0.0, 25]]",-63773.310633333305,8,ioioioio,7,True,True,True
0.0982347387467,-2.08393678672e-16,-2.46519032882e-31,1136.0,718.0,11.0,1034.0,403.0,1855.0,2.67690679909e-16,102.967941469,125.201030171,125.201030171,1.23260683209e-17,-4.88410426902e-16,1761.0,1761.0,0.0,1.03073353791e-05,-5.94919124881e-06,0.00416556350779,1000,110,-0.9970524718556216,9.332093431137285,9.0,5.0,4.0,ioioioioi,run_selected/mbp_l_1000_w_110_ht_10_ioioioioi/mbp_l_1000_w_110_ht_10_ioioioioi.fixedfree.csv,False,10,20,400,44,12,"[[-0.0, 20], [-1.0, 45], [-0.0, 45], [-1.0, 43], [-0.0, 45], [-1.0, 44], [-0.0, 45], [-1.0, 46], [-0.0, 45], [-1.0, 22]]",-63149.59959757573,9,ioioioioi,8,True,True,True
0.0926137931613,-2.1281576224799998e-16,-1.47911419729e-31,841.0,796.0,18.0,820.0,798.0,1638.0,2.56740534491e-16,98.2202443568,109.925338217,109.925338217,1.78887813704e-17,-4.8744507811e-16,1629.0,1629.0,0.0,-0.00793638824874,-0.117573610756,0.0345596452477,1020,110,-0.9963826544846328,1.0636811649697937,1.0,1.0,0.0,i,run_selected/mbp_l_1020_w_110_ht_10_i/mbp_l_1020_w_110_ht_10_i.fixedfree.csv,False,10,20,408,44,12,"[[0.0, 270], [-1.0, 138]]",-63225.12247415329,1,i,0,True,True,True
0.0987156452926,-2.1499302960099999e-16,-3.45126646034e-31,27243.0,12309.0,109.0,26725.0,77.0,39553.0,2.56346481582e-16,113.076716673,126.004964487,126.004964487,1.51570547893e-17,-4.86496565972e-16,39124.0,39124.0,0.0,0.00278518998904,0.0158701460177,0.0079614258131,1020,110,-0.9963383101868376,3.1505371835050315,3.0,2.0,1.0,ioi,run_selected/mbp_l_1020_w_110_ht_10_ioi/mbp_l_1020_w_110_ht_10_ioi.fixedfree.csv,False,10,20,408,44,12,"[[0.0, 49], [-1.0, 157], [-0.0, 146], [-1.0, 56]]",-63871.96363666072,3,ioi,2,True,True,True
0.0969320395808,-2.15912042307e-16,7.39557098645e-32,3517.0,2114.0,22.0,3479.0,233.0,5632.0,2.56441359892e-16,113.123940741,133.452335564,133.452335564,1.38413508421e-17,-4.86194753041e-16,5608.0,5608.0,0.0,0.0246847031914,0.0198260414262,-0.000183388591419,1020,110,-2.172570829831514e-05,4.189121116937479,4.0,2.0,2.0,ioio,run_selected/mbp_l_1020_w_110_ht_10_ioio/mbp_l_1020_w_110_ht_10_ioio.fixedfree.csv,False,10,20,408,44,12,"[[0.0, 44], [-1.0, 109], [-0.0, 103], [-1.0, 105], [-0.0, 47]]",-64144.99177272727,4,ioio,3,True,True,True
0.0980504205206,-2.16539308762e-16,5.91645678916e-31,2047.0,1361.0,14.0,2025.0,284.0,3409.0,2.57175937126e-16,110.499419749,123.156966029,123.156966029,1.27206265661e-17,-4.86435872454e-16,3396.0,3396.0,0.0,0.000137183980867,-6.37991538369e-05,0.00676895140694,1020,110,-0.9966410644820504,5.21956655006318,5.0,3.0,2.0,ioioi,run_selected/mbp_l_1020_w_110_ht_10_ioioi/mbp_l_1020_w_110_ht_10_ioioi.fixedfree.csv,False,10,20,408,44,12,"[[0.0, 40], [-1.0, 82], [-0.0, 83], [-1.0, 81], [-0.0, 82], [-1.0, 40]]",-64331.34544325608,5,ioioi,4,True,True,True
0.0999293141779,-2.16674967395e-16,-9.860761315259999e-32,717.0,686.0,11.0,698.0,683.0,1404.0,2.59271725704e-16,110.84008032,117.183273076,117.183273076,1.19883283013e-17,-4.879350213999999e-16,1395.0,1395.0,0.0,0.00907112109968,0.0043513787884,1.08883230291e-05,1020,110,-7.434422792914376e-05,6.244783161526202,6.0,3.0,3.0,ioioio,run_selected/mbp_l_1020_w_110_ht_10_ioioio/mbp_l_1020_w_110_ht_10_ioioio.fixedfree.csv,False,10,20,408,44,12,"[[0.0, 33], [-1.0, 68], [-0.0, 69], [-1.0, 67], [-0.0, 69], [-1.0, 68], [-0.0, 34]]",-64371.64806743909,6,ioioio,5,True,True,True
0.0988496111415,-2.16145321919e-16,4.9303806576299997e-32,571.0,540.0,11.0,551.0,536.0,1112.0,2.62669670162e-16,103.817138407,115.626748516,115.626748516,1.17073930398e-17,-4.905223851199999e-16,1100.0,1100.0,0.0,-3.1646147748e-05,0.000114727936422,0.00527637878828,1020,110,-0.9970410668154972,7.272042033147371,7.0,4.0,3.0,ioioioi,run_selected/mbp_l_1020_w_110_ht_10_ioioioi/mbp_l_1020_w_110_ht_10_ioioioi.fixedfree.csv,False,10,20,408,44,12,"[[0.0, 28], [-1.0, 58], [-0.0, 59], [-1.0, 57], [-0.0, 59], [-1.0, 58], [-0.0, 59], [-1.0, 30]]",-64214.29647029114,7,ioioioi,6,True,True,True
0.0921160858177,-2.14887672852e-16,-2.46519032882e-31,529.0,501.0,10.0,514.0,501.0,1031.0,2.67020024091e-16,102.880764984,116.189221807,116.189221807,1.18688817429e-17,-4.93776578685e-16,1024.0,1024.0,0.0,0.00296692561053,0.00465853170622,2.08546401785e-06,1020,110,3.4983768815349027e-06,8.30046195655729,8.0,4.0,4.0,ioioioio,run_selected/mbp_l_1020_w_110_ht_10_ioioioio/mbp_l_1020_w_110_ht_10_ioioioio.fixedfree.csv,False,10,20,408,44,12,"[[0.0, 25], [-1.0, 51], [-0.0, 52], [-1.0, 50], [-0.0, 52], [-1.0, 50], [-0.0, 52], [-1.0, 51], [-0.0, 25]]",-63840.6633547237,8,ioioioio,7,True,True,True
0.094703353237,-2.12934268489e-16,-2.7117093617e-31,1023.0,728.0,11.0,980.0,407.0,1752.0,2.72090347773e-16,104.707606038,125.858823166,125.858823166,1.2432199271700001e-17,-4.974568155339999e-16,1719.0,1719.0,0.0,0.000290570885723,0.00164408316714,0.00422274509173,1020,110,-0.9970833253335064,9.332402809171642,9.0,5.0,4.0,ioioioioi,run_selected/mbp_l_1020_w_110_ht_10_ioioioioi/mbp_l_1020_w_110_ht_10_ioioioioi.fixedfree.csv,False,10,20,408,44,12,"[[-0.0, 21], [-1.0, 46], [-0.0, 46], [-1.0, 44], [-0.0, 46], [-1.0, 44], [-0.0, 46], [-1.0, 46], [-0.0, 47], [-1.0, 22]]",-63260.32931937017,9,ioioioioi,8,True,True,True
0.0942307518028,-2.16921640882e-16,3.45126646034e-31,894.0,845.0,18.0,873.0,851.0,1740.0,2.61790709449e-16,98.1869673699,109.865680728,109.865680728,1.8267142170200002e-17,-4.96979492501e-16,1731.0,1731.0,0.0,-0.00795816597427,-0.117019921099,0.0345588089199,1040,110,-0.9963833324473976,1.0637035786205054,1.0,1.0,0.0,i,run_selected/mbp_l_1040_w_110_ht_10_i/mbp_l_1040_w_110_ht_10_i.fixedfree.csv,False,10,20,416,44,12,"[[0.0, 275], [-1.0, 141]]",-63205.60631759907,1,i,0,True,True,True
0.0941787685516,-2.19102790221e-16,-3.9443045261099995e-31,27479.0,12605.0,115.0,26887.0,55.0,40085.0,2.61388313493e-16,112.407095065,127.58535615,127.58535615,1.55350934662e-17,-4.96026197181e-16,39571.0,39571.0,0.0,0.0021060205173,0.0103267140007,0.00759681259268,1040,110,-0.9963379807860692,3.1507306187470814,3.0,2.0,1.0,ioi,run_selected/mbp_l_1040_w_110_ht_10_ioi/mbp_l_1040_w_110_ht_10_ioi.fixedfree.csv,False,10,20,416,44,12,"[[0.0, 50], [-1.0, 160], [-0.0, 152], [-1.0, 54]]",-63841.139341783215,3,ioi,2,True,True,True
0.0953962115929,-2.20053543983e-16,-1.72563323017e-31,3248.0,2022.0,21.0,3200.0,230.0,5271.0,2.61424219052e-16,109.896495093,160.970440049,160.970440049,1.4200967033e-17,-4.95678730068e-16,5237.0,5237.0,0.0,0.024226958418,0.0140162847918,7.96521448202e-05,1040,110,1.0192839323446489e-05,4.1899701132900535,4.0,2.0,2.0,ioio,run_selected/mbp_l_1040_w_110_ht_10_ioio/mbp_l_1040_w_110_ht_10_ioio.fixedfree.csv,False,10,20,416,44,12,"[[0.0, 48], [-1.0, 108], [-0.0, 105], [-1.0, 107], [-0.0, 48]]",-64118.165496212125,4,ioio,3,True,True,True
0.097726170449,-2.20698578732e-16,4.9303806576299997e-32,2690.0,1554.0,13.0,2665.0,712.0,4245.0,2.62101959624e-16,113.18552266,127.822631034,127.822631034,1.3065025292500001e-17,-4.95865563648e-16,4230.0,4230.0,0.0,0.000346712165025,0.00366019053219,0.00671062328288,1040,110,-0.9966256247323696,5.220925498670446,5.0,3.0,2.0,ioioi,run_selected/mbp_l_1040_w_110_ht_10_ioioi/mbp_l_1040_w_110_ht_10_ioioi.fixedfree.csv,False,10,20,416,44,12,"[[0.0, 39], [-1.0, 85], [-0.0, 84], [-1.0, 83], [-0.0, 83], [-1.0, 42]]",-64306.11268414919,5,ioioi,4,True,True,True
0.0962106041146,-2.20899965935e-16,4.9303806576299997e-32,732.0,701.0,11.0,713.0,698.0,1434.0,2.64037639117e-16,106.635875844,115.530238716,115.530238716,1.22834879722e-17,-4.97221093024e-16,1425.0,1425.0,0.0,0.00894235974809,0.00220308514906,-6.40662626145e-05,1040,110,-8.299600583399471e-05,6.246316934055149,6.0,3.0,3.0,ioioio,run_selected/mbp_l_1040_w_110_ht_10_ioioio/mbp_l_1040_w_110_ht_10_ioioio.fixedfree.csv,False,10,20,416,44,12,"[[0.0, 34], [-1.0, 69], [-0.0, 70], [-1.0, 68], [-0.0, 70], [-1.0, 69], [-0.0, 36]]",-64364.79193910257,6,ioioio,5,True,True,True
0.0886635809882,-2.20456294255e-16,7.39557098645e-32,585.0,552.0,11.0,567.0,552.0,1138.0,2.67296356139e-16,105.25873255,117.744623105,117.744623105,1.19481598631e-17,-4.99700810257e-16,1128.0,1128.0,0.0,0.000183454190388,0.00199526914169,0.00524797619501,1040,110,-0.9970284854331216,7.273190044080595,7.0,4.0,3.0,ioioioi,run_selected/mbp_l_1040_w_110_ht_10_ioioioi/mbp_l_1040_w_110_ht_10_ioioioi.fixedfree.csv,False,10,20,416,44,12,"[[0.0, 29], [-1.0, 59], [-0.0, 60], [-1.0, 58], [-0.0, 60], [-1.0, 59], [-0.0, 60], [-1.0, 31]]",-64235.5169740676,7,ioioioi,6,True,True,True
0.0971167577164,-2.19303447793e-16,3.9443045261099995e-31,530.0,502.0,10.0,514.0,501.0,1033.0,2.7152753717e-16,104.97982149,113.751989486,113.751989486,1.20477634559e-17,-5.02878748419e-16,1024.0,1024.0,0.0,0.00293014722783,0.00444063340454,-6.24567817919e-05,1040,110,5.109525427837682e-06,8.30144051869935,8.0,4.0,4.0,ioioioio,run_selected/mbp_l_1040_w_110_ht_10_ioioioio/mbp_l_1040_w_110_ht_10_ioioioio.fixedfree.csv,False,10,20,416,44,12,"[[0.0, 25], [-1.0, 52], [-0.0, 53], [-1.0, 51], [-0.0, 53], [-1.0, 51], [-0.0, 53], [-1.0, 52], [-0.0, 26]]",-63899.60600029138,8,ioioioio,7,True,True,True
0.0806312509122,-2.17452750092e-16,-3.45126646034e-31,745.0,704.0,12.0,720.0,484.0,1450.0,2.76510186609e-16,109.809773893,127.5280167,127.5280167,1.25509207814e-17,-5.06513857483e-16,1429.0,1429.0,0.0,-0.000256224142353,-0.00156459997157,0.00427473919647,1040,110,-0.9971003586359805,9.332813210815036,9.0,5.0,4.0,ioioioioi,run_selected/mbp_l_1040_w_110_ht_10_ioioioioi/mbp_l_1040_w_110_ht_10_ioioioioi.fixedfree.csv,False,10,20,416,44,12,"[[0.0, 22], [-1.0, 46], [-0.0, 47], [-1.0, 45], [-0.0, 47], [-1.0, 45], [-0.0, 47], [-1.0, 46], [-0.0, 48], [-1.0, 23]]",-63360.35841841492,9,ioioioioi,8,True,True,True
0.0970111866426,-2.2102684068e-16,-2.95822839458e-31,893.0,844.0,18.0,872.0,850.0,1738.0,2.66841963762e-16,98.1908199701,109.920190843,109.920190843,1.86458101856e-17,-5.06514614627e-16,1729.0,1729.0,0.0,-0.00820488464688,-0.119865802975,0.0345584141265,1060,110,-0.996383778646913,1.0637184040438572,1.0,1.0,0.0,i,run_selected/mbp_l_1060_w_110_ht_10_i/mbp_l_1060_w_110_ht_10_i.fixedfree.csv,False,10,20,424,44,12,"[[0.0, 282], [-1.0, 142]]",-63186.63255574613,1,i,0,True,True,True
0.0964409703002,-2.22205732222e-16,1.47911419729e-31,73983.0,42259.0,378.0,71974.0,123.0,116243.0,2.6647443009699997e-16,104.430623033,119.302871391,119.302871391,1.72517321774e-17,-5.05931894497e-16,114420.0,114420.0,0.0,0.0400154445386,0.0162615494983,0.00305854291466,1060,110,-3.432725631579724e-05,2.1102802021792595,2.0,1.0,1.0,io,run_selected/mbp_l_1060_w_110_ht_10_io/mbp_l_1060_w_110_ht_10_io.fixedfree.csv,False,10,20,424,44,12,"[[0.0, 112], [-1.0, 223], [-0.0, 89]]",-63523.6512927387,2,io,1,True,True,True
0.0997866413345,-2.2322051724799997e-16,-9.860761315259999e-32,29050.0,13798.0,133.0,28368.0,54.0,42849.0,2.6641738877199997e-16,111.280386276,150.395462015,150.395462015,1.59089711321e-17,-5.05546877152e-16,42247.0,42247.0,0.0,0.00163812211454,0.00670582796398,0.00753378586788,1060,110,-0.9963236667292618,3.151056508897044,3.0,2.0,1.0,ioi,run_selected/mbp_l_1060_w_110_ht_10_ioi/mbp_l_1060_w_110_ht_10_ioi.fixedfree.csv,False,10,20,424,44,12,"[[0.0, 52], [-1.0, 162], [-0.0, 156], [-1.0, 54]]",-63813.75564551171,3,ioi,2,True,True,True
0.0957442510667,-2.24171097342e-16,-3.9443045261099995e-31,5145.0,2953.0,30.0,5062.0,47.0,8099.0,2.66461838061e-16,112.77493341,136.09504599,136.09504599,1.45779874827e-17,-5.05210922886e-16,8037.0,8037.0,0.0,0.0250717541871,0.0205726901331,-0.000264324498172,1060,110,-2.9510427339713543e-05,4.190442241390936,4.0,2.0,2.0,ioio,run_selected/mbp_l_1060_w_110_ht_10_ioio/mbp_l_1060_w_110_ht_10_ioio.fixedfree.csv,False,10,20,424,44,12,"[[0.0, 45], [-1.0, 114], [-0.0, 107], [-1.0, 109], [-0.0, 49]]",-64085.50524356774,4,ioio,3,True,True,True
0.0987439129646,-2.24855850218e-16,-1.97215226305e-31,2720.0,1591.0,14.0,2699.0,157.0,4312.0,2.67035156694e-16,112.45121951,126.935107895,126.935107895,1.34112835646e-17,-5.05302290477e-16,4302.0,4302.0,0.0,0.00046600846545,0.00352338494035,0.00665545952491,1060,110,-0.996610925399833,5.222212262900929,5.0,3.0,2.0,ioioi,run_selected/mbp_l_1060_w_110_ht_10_ioioi/mbp_l_1060_w_110_ht_10_ioioi.fixedfree.csv,False,10,20,424,44,12,"[[0.0, 40], [-1.0, 87], [-0.0, 86], [-1.0, 84], [-0.0, 85], [-1.0, 42]]",-64281.26078273299,5,ioioi,4,True,True,True
0.0983058721599,-2.2510965424e-16,9.860761315259999e-32,732.0,702.0,11.0,714.0,699.0,1435.0,2.68832964096e-16,114.133386981,116.777915738,116.777915738,1.25899750018e-17,-5.06532593337e-16,1426.0,1426.0,0.0,0.00903030305387,0.0040035384895,0.00015613951021,1060,110,-5.095363615144148e-05,6.247975836759962,6.0,3.0,3.0,ioioio,run_selected/mbp_l_1060_w_110_ht_10_ioioio/mbp_l_1060_w_110_ht_10_ioioio.fixedfree.csv,False,10,20,424,44,12,"[[0.0, 35], [-1.0, 71], [-0.0, 72], [-1.0, 70], [-0.0, 72], [-1.0, 70], [-0.0, 34]]",-64353.81767867353,6,ioioio,5,True,True,True
0.0957880484445,-2.24752000775e-16,5.42341872339e-31,604.0,572.0,11.0,585.0,570.0,1177.0,2.71932716613e-16,113.20423719,114.025759311,114.025759311,1.21987461749e-17,-5.08883463564e-16,1166.0,1166.0,0.0,-0.00427493996193,9.86322720219e-05,0.00501017497728,1060,110,-0.9969566063132668,7.274295218695884,7.0,4.0,3.0,ioioioi,run_selected/mbp_l_1060_w_110_ht_10_ioioioi/mbp_l_1060_w_110_ht_10_ioioioi.fixedfree.csv,False,10,20,424,44,12,"[[0.0, 30], [-1.0, 61], [-0.0, 62], [-1.0, 60], [-0.0, 62], [-1.0, 60], [-0.0, 60], [-1.0, 29]]",-64251.5725485992,7,ioioioi,6,True,True,True
0.0924907266715,-2.23704668757e-16,-4.43734259187e-31,541.0,509.0,11.0,523.0,508.0,1051.0,2.76049831002e-16,101.977038418,116.748039153,116.748039153,1.22352128979e-17,-5.11989712656e-16,1042.0,1042.0,0.0,0.00290307887692,0.00422156088989,1.84562059742e-06,1060,110,3.2860865832835217e-06,8.302459599610836,8.0,4.0,4.0,ioioioio,run_selected/mbp_l_1060_w_110_ht_10_ioioioio/mbp_l_1060_w_110_ht_10_ioioioio.fixedfree.csv,False,10,20,424,44,12,"[[0.0, 26], [-1.0, 53], [-0.0, 54], [-1.0, 52], [-0.0, 54], [-1.0, 52], [-0.0, 54], [-1.0, 53], [-0.0, 26]]",-63952.16373842196,8,ioioioio,7,True,True,True
0.09836183242,-2.21964762828e-16,-7.39557098645e-32,700.0,661.0,12.0,678.0,444.0,1362.0,2.8091578063e-16,102.125631483,118.875774482,118.875774482,1.26757306434e-17,-5.15556274101e-16,1345.0,1345.0,0.0,-2.94910938901e-10,-4.94581291023e-10,0.00420052025647,1060,110,-0.9970953483911924,9.333109164584116,9.0,5.0,4.0,ioioioioi,run_selected/mbp_l_1060_w_110_ht_10_ioioioioi/mbp_l_1060_w_110_ht_10_ioioioioi.fixedfree.csv,False,10,20,424,44,12,"[[0.0, 22], [-1.0, 48], [-0.0, 48], [-1.0, 46], [-0.0, 48], [-1.0, 46], [-0.0, 48], [-1.0, 47], [-0.0, 48], [-1.0, 23]]",-63454.763530017146,9,ioioioioi,8,True,True,True
0.0988519520737,-2.25132006491e-16,1.47911419729e-31,882.0,834.0,18.0,861.0,839.0,1717.0,2.7189327008e-16,98.1937018525,110.789735998,110.789735998,1.90244945439e-17,-5.16049771115e-16,1708.0,1708.0,0.0,-0.0084449918679,-0.122605856613,0.0345580537826,1080,110,-0.9963842072650114,1.0637328522920269,1.0,1.0,0.0,i,run_selected/mbp_l_1080_w_110_ht_10_i/mbp_l_1080_w_110_ht_10_i.fixedfree.csv,False,10,20,432,44,12,"[[0.0, 289], [-1.0, 143]]",-63168.3519896184,1,i,0,True,True,True
