max_mxHxm,E,delta_E,bracket_count,line_min_count,conjugate_cycle_count,cycle_count,cycle_sub_count,energy_calc_count,E_exchange,max_spin_ang_exchange,stage_max_spin_ang_exchange,run_max_spin_ang_exchange,E_demag,E_dmi,iteration,stage_iteration,stage,mx,my,mz,length,width,q,q_abs,bp_number,bp_number_hh,bp_number_tt,initpattern,fname,E_density,expected_bp_number,eq_spacing,mesh_n_x,mesh_n_y,mesh_n_z,hbottom,htop,y_centred,expected_config,pbc_x,bp_arrangement,finalpattern,n_typechanges
0.0975092666713,-2.27972084439e-17,-9.244463733059999e-33,945.0,884.0,16.0,919.0,726.0,1830.0,4.97583580547e-17,112.492019687,172.31974386,172.31974386,3.6989907073800004e-18,-7.625455720590001e-17,1811.0,1811.0,0.0,-0.0274878797402,-0.000541454117718,0.0799102361878,150,100,-0.9775021723945504,3.1864999722616822,3.0,2.0,1.0,ioi,run_selected_small/mbp_l_150_w_100_ht_10_ioi/mbp_l_150_w_100_ht_10_ioi_fixedfree.csv,-50660.46320866667,3,True,60.0,40.0,12,20,10,,True,False,"[[0.0, 9], [-1.0, 20], [-0.0, 21], [-1.0, 10]]",ioi,2
0.0975092666713,-2.27972084439e-17,-9.244463733059999e-33,945.0,884.0,16.0,919.0,726.0,1830.0,4.97583580547e-17,112.492019687,172.31974386,172.31974386,3.6989907073800004e-18,-7.625455720590001e-17,1811.0,1811.0,0.0,0.0274878797402,0.000541454117718,-0.0799102361878,150,100,0.9775021723945504,3.1864999722616822,3.0,1.0,2.0,oio,run_selected_small/mbp_l_150_w_100_ht_10_oio/mbp_l_150_w_100_ht_10_oio_fixedfree.csv,-50660.46320866667,3,True,60.0,40.0,12,20,10,,True,False,"[[-0.0, 9], [1.0, 20], [0.0, 21], [1.0, 10]]",oio,2
0.0894217602597,-3.29343750418e-17,0.0,2248.0,2096.0,58.0,2186.0,1760.0,4345.0,4.24231464873e-17,106.940435028,178.301759197,178.301759197,3.67754391225e-18,-7.903506544130001e-17,4295.0,4295.0,0.0,0.611364430479,0.0507311935063,-0.0220622254774,175,100,0.994345161354576,1.0706771003316462,1.0,0.0,1.0,oio,run_selected_small/mbp_l_175_w_100_ht_10_oio/mbp_l_175_w_100_ht_10_oio_fixedfree.csv,-62732.14293676189,3,,70.0,40.0,12,20,10,,False,False,"[[0.0, 53], [1.0, 17]]",o,2
0.0959966259034,-3.52471009936e-17,-1.23259516441e-32,615.0,477.0,61.0,558.0,287.0,1093.0,4.0973611973900003e-17,100.914833641,171.784284492,171.784284492,2.1704680559000006e-18,-7.83911810234e-17,1052.0,1052.0,0.0,0.000746534897409,0.0116461787781,0.0378396612482,175,100,-0.9967915861059312,1.0547988682429263,1.0,1.0,0.0,iii,run_selected_small/mbp_l_175_w_100_ht_10_iii/mbp_l_175_w_100_ht_10_iii_fixedfree.csv,-67137.33522590475,3,,70.0,40.0,12,20,10,,False,False,"[[0.0, 34], [-1.0, 36]]",i,0
0.0944232770822,-3.5248196328800004e-17,-1.23259516441e-32,291.0,276.0,5.0,283.0,278.0,568.0,4.0970871243800003e-17,97.3405862742,127.1533454,127.1533454,2.16975098295e-18,-7.83888185556e-17,562.0,562.0,0.0,1.5519369914e-09,-5.14639901089e-09,-0.0378342539828,175,100,0.9967920593318076,1.0548086050668497,1.0,0.0,1.0,o,run_selected_small/mbp_l_175_w_100_ht_10_o/mbp_l_175_w_100_ht_10_o_fixedfree.csv,-67139.42157866666,1,,70.0,40.0,12,20,10,,True,False,"[[-0.0, 35], [1.0, 35]]",o,0
0.0959966259034,-3.52471009936e-17,-1.23259516441e-32,615.0,477.0,61.0,558.0,287.0,1093.0,4.0973611973900003e-17,100.914833641,171.784284492,171.784284492,2.1704680559000006e-18,-7.83911810234e-17,1052.0,1052.0,0.0,-0.000746534897409,-0.0116461787781,-0.0378396612482,175,100,0.9967915861059312,1.0547988682429263,1.0,0.0,1.0,ooo,run_selected_small/mbp_l_175_w_100_ht_10_ooo/mbp_l_175_w_100_ht_10_ooo_fixedfree.csv,-67137.33522590475,3,,70.0,40.0,12,20,10,,False,False,"[[-0.0, 34], [1.0, 36]]",o,0
0.0894217602597,-3.29343750418e-17,0.0,2248.0,2096.0,58.0,2186.0,1760.0,4345.0,4.24231464873e-17,106.940435028,178.301759197,178.301759197,3.67754391225e-18,-7.903506544130001e-17,4295.0,4295.0,0.0,-0.611364430479,-0.0507311935063,0.0220622254774,175,100,-0.994345161354576,1.0706771003316462,1.0,1.0,0.0,ioi,run_selected_small/mbp_l_175_w_100_ht_10_ioi/mbp_l_175_w_100_ht_10_ioi_fixedfree.csv,-62732.14293676189,3,,70.0,40.0,12,20,10,,False,False,"[[-0.0, 53], [-1.0, 17]]",i,2
0.0944232770822,-3.5248196328800004e-17,-1.23259516441e-32,291.0,276.0,5.0,283.0,278.0,568.0,4.0970871243800003e-17,97.3405862742,127.1533454,127.1533454,2.16975098295e-18,-7.83888185556e-17,562.0,562.0,0.0,-1.5519369914e-09,5.14639901089e-09,0.0378342539828,175,100,-0.9967920593318076,1.0548086050668497,1.0,1.0,0.0,i,run_selected_small/mbp_l_175_w_100_ht_10_i/mbp_l_175_w_100_ht_10_i_fixedfree.csv,-67139.42157866666,1,,70.0,40.0,12,20,10,,True,False,"[[0.0, 35], [-1.0, 35]]",i,0
0.0985459740203,-3.38506448401e-17,1.84889274661e-32,318.0,303.0,5.0,310.0,305.0,622.0,4.5052450217e-17,107.58645125,122.258298806,122.258298806,2.41318466423e-18,-8.13162797214e-17,615.0,615.0,0.0,0.0149328819419,0.038420542728,6.64204862983e-10,175,100,5.502814432055822e-10,2.082257626677635,2.0,1.0,1.0,io,run_selected_small/mbp_l_175_w_100_ht_10_io/mbp_l_175_w_100_ht_10_io_fixedfree.csv,-64477.41874304761,2,,70.0,40.0,12,20,10,,True,False,"[[-0.0, 16], [-1.0, 37], [-0.0, 17]]",io,1
0.0998928275629,-3.38506717724e-17,-1.23259516441e-32,1275.0,1173.0,43.0,1230.0,1058.0,2449.0,4.5037055634100004e-17,107.590193845,178.069652161,178.069652161,2.41394446065e-18,-8.130167186720001e-17,2412.0,2412.0,0.0,0.0161929952405,0.0482503070654,0.00037896884325,175,100,-0.0001124717716076,2.082271310967152,2.0,1.0,1.0,iio,run_selected_small/mbp_l_175_w_100_ht_10_iio/mbp_l_175_w_100_ht_10_iio_fixedfree.csv,-64477.470042666646,3,,70.0,40.0,12,20,10,,False,False,"[[-0.0, 16], [-1.0, 37], [-0.0, 17]]",io,1
0.0984239843266,-3.20600764984e-17,-1.23259516441e-32,3581.0,1847.0,41.0,3537.0,3349.0,5429.0,4.73680271138e-17,106.864037162,176.628598209,176.628598209,2.9038777632e-18,-8.23319813754e-17,5394.0,5394.0,0.0,0.150114945193,0.0168737916773,-0.0145037209451,175,100,-0.0017147771333087,2.125457034050448,2.0,1.0,1.0,oii,run_selected_small/mbp_l_175_w_100_ht_10_oii/mbp_l_175_w_100_ht_10_oii_fixedfree.csv,-61066.812377904746,3,,70.0,40.0,12,20,10,,False,False,"[[-0.0, 13], [1.0, 34], [0.0, 23]]",oi,1
0.0965948555653,-3.3667971860200004e-17,0.0,2323.0,2269.0,12.0,2303.0,2123.0,4593.0,4.37622520307e-17,111.598739945,147.562381579,147.562381579,2.05246880989e-18,-7.94826927008e-17,4571.0,4571.0,0.0,-0.0125157055372,0.00105484714474,-0.0479853808888,175,100,1.94275157535579,2.068590703861972,2.0,0.0,2.0,oo,run_selected_small/mbp_l_175_w_100_ht_10_oo/mbp_l_175_w_100_ht_10_oo_fixedfree.csv,-64129.47020990476,2,,70.0,40.0,12,20,10,,True,False,"[[-0.0, 28], [1.0, 13], [2.0, 29]]",oo,0
0.0965948555653,-3.3667971860200004e-17,0.0,2323.0,2269.0,12.0,2303.0,2123.0,4593.0,4.37622520307e-17,111.598739945,147.562381579,147.562381579,2.05246880989e-18,-7.94826927008e-17,4571.0,4571.0,0.0,0.0125157055372,-0.00105484714474,0.0479853808888,175,100,-1.94275157535579,2.068590703861972,2.0,2.0,0.0,ii,run_selected_small/mbp_l_175_w_100_ht_10_ii/mbp_l_175_w_100_ht_10_ii_fixedfree.csv,-64129.47020990476,2,,70.0,40.0,12,20,10,,True,False,"[[0.0, 28], [-1.0, 13], [-2.0, 29]]",ii,0
0.0984239843266,-3.20600764984e-17,-1.23259516441e-32,3581.0,1847.0,41.0,3537.0,3349.0,5429.0,4.73680271138e-17,106.864037162,176.628598209,176.628598209,2.9038777632e-18,-8.23319813754e-17,5394.0,5394.0,0.0,-0.150114945193,-0.0168737916773,0.0145037209451,175,100,0.0017147771333087,2.125457034050448,2.0,1.0,1.0,ioo,run_selected_small/mbp_l_175_w_100_ht_10_ioo/mbp_l_175_w_100_ht_10_ioo_fixedfree.csv,-61066.812377904746,3,,70.0,40.0,12,20,10,,False,False,"[[0.0, 13], [-1.0, 34], [-0.0, 23]]",io,1
0.0998928275629,-3.38506717724e-17,-1.23259516441e-32,1275.0,1173.0,43.0,1230.0,1058.0,2449.0,4.5037055634100004e-17,107.590193845,178.069652161,178.069652161,2.41394446065e-18,-8.130167186720001e-17,2412.0,2412.0,0.0,-0.0161929952405,-0.0482503070654,-0.00037896884325,175,100,0.0001124717716076,2.082271310967152,2.0,1.0,1.0,ooi,run_selected_small/mbp_l_175_w_100_ht_10_ooi/mbp_l_175_w_100_ht_10_ooi_fixedfree.csv,-64477.470042666646,3,,70.0,40.0,12,20,10,,False,False,"[[0.0, 16], [1.0, 37], [0.0, 17]]",oi,1
0.0985459740203,-3.38506448401e-17,1.84889274661e-32,318.0,303.0,5.0,310.0,305.0,622.0,4.5052450217e-17,107.58645125,122.258298806,122.258298806,2.41318466423e-18,-8.13162797214e-17,615.0,615.0,0.0,-0.0149328819419,-0.038420542728,-6.64204862983e-10,175,100,-5.502814432055822e-10,2.082257626677635,2.0,1.0,1.0,oi,run_selected_small/mbp_l_175_w_100_ht_10_oi/mbp_l_175_w_100_ht_10_oi_fixedfree.csv,-64477.41874304761,2,,70.0,40.0,12,20,10,,True,False,"[[0.0, 16], [1.0, 37], [0.0, 17]]",oi,1
0.0829066495986,-3.9969392144700004e-17,6.162975822039999e-33,302.0,288.0,5.0,294.0,289.0,591.0,4.6653934996e-17,99.2071438671,128.97410614,128.97410614,2.5850824359300002e-18,-8.92084095766e-17,585.0,585.0,0.0,0.000517637953184,0.00989078261293,-0.0377605204929,200,100,0.996651867084714,1.0564445980642416,1.0,0.0,1.0,o,run_selected_small/mbp_l_200_w_100_ht_10_o/mbp_l_200_w_100_ht_10_o_fixedfree.csv,-66615.6535745,1,,80.0,40.0,12,20,10,,True,False,"[[-0.0, 40], [1.0, 40]]",o,0
0.0829066495986,-3.9969392144700004e-17,6.162975822039999e-33,302.0,288.0,5.0,294.0,289.0,591.0,4.6653934996e-17,99.2071438671,128.97410614,128.97410614,2.5850824359300002e-18,-8.92084095766e-17,585.0,585.0,0.0,-0.000517637953184,-0.00989078261293,0.0377605204929,200,100,-0.996651867084714,1.0564445980642416,1.0,1.0,0.0,i,run_selected_small/mbp_l_200_w_100_ht_10_i/mbp_l_200_w_100_ht_10_i_fixedfree.csv,-66615.6535745,1,,80.0,40.0,12,20,10,,True,False,"[[0.0, 40], [-1.0, 40]]",i,0
0.0982749511808,-3.91002526711e-17,-1.84889274661e-32,1497.0,1385.0,43.0,1447.0,1216.0,2883.0,4.9997099556200004e-17,105.742913481,154.207788903,154.207788903,2.51628534327e-18,-9.16136375706e-17,2838.0,2838.0,0.0,-0.0147844880798,-0.0386228722999,3.72471880472e-09,200,100,-1.0837775195711542e-10,2.082572101840576,2.0,1.0,1.0,oii,run_selected_small/mbp_l_200_w_100_ht_10_oii/mbp_l_200_w_100_ht_10_oii_fixedfree.csv,-65167.08778516666,3,,80.0,40.0,12,20,10,,False,False,"[[0.0, 19], [1.0, 41], [0.0, 20]]",oi,1
0.0941986534196,-3.9096295049500003e-17,3.69778549322e-32,367.0,352.0,5.0,359.0,354.0,720.0,5.0021299654400004e-17,113.145822558,120.311207343,120.311207343,2.5167295157900002e-18,-9.16343242197e-17,713.0,713.0,0.0,0.0124051091171,0.021312609694,3.11569297967e-11,200,100,8.551935316922013e-10,2.0827773404867256,2.0,1.0,1.0,io,run_selected_small/mbp_l_200_w_100_ht_10_io/mbp_l_200_w_100_ht_10_io_fixedfree.csv,-65160.49174916666,2,,80.0,40.0,12,20,10,,True,False,"[[-0.0, 19], [-1.0, 41], [-0.0, 20]]",io,1
0.0982749511808,-3.91002526711e-17,-1.84889274661e-32,1497.0,1385.0,43.0,1447.0,1216.0,2883.0,4.9997099556200004e-17,105.742913481,154.207788903,154.207788903,2.51628534327e-18,-9.16136375706e-17,2838.0,2838.0,0.0,0.0147844880798,0.0386228722999,-3.72471880472e-09,200,100,1.0837775195711542e-10,2.082572101840576,2.0,1.0,1.0,ioo,run_selected_small/mbp_l_200_w_100_ht_10_ioo/mbp_l_200_w_100_ht_10_ioo_fixedfree.csv,-65167.08778516666,3,,80.0,40.0,12,20,10,,False,False,"[[-0.0, 19], [-1.0, 41], [-0.0, 20]]",io,1
0.0941986534196,-3.9096295049500003e-17,3.69778549322e-32,367.0,352.0,5.0,359.0,354.0,720.0,5.0021299654400004e-17,113.145822558,120.311207343,120.311207343,2.5167295157900002e-18,-9.16343242197e-17,713.0,713.0,0.0,-0.0124051091171,-0.021312609694,-3.11569297967e-11,200,100,-8.551935316922013e-10,2.0827773404867256,2.0,1.0,1.0,oi,run_selected_small/mbp_l_200_w_100_ht_10_oi/mbp_l_200_w_100_ht_10_oi_fixedfree.csv,-65160.49174916666,2,,80.0,40.0,12,20,10,,True,False,"[[0.0, 19], [1.0, 41], [0.0, 20]]",oi,1
0.0896946382005,-3.8486805953600004e-17,0.0,5867.0,3068.0,9.0,5115.0,33.0,8936.0,5.00001071398e-17,109.520948015,157.587532982,157.587532982,2.4118098814500004e-18,-9.08987229749e-17,8182.0,8182.0,0.0,-0.0126135295656,0.00163405596843,-0.050534058159,200,100,1.9698006420333216,2.090493853415412,2.0,0.0,2.0,oo,run_selected_small/mbp_l_200_w_100_ht_10_oo/mbp_l_200_w_100_ht_10_oo_fixedfree.csv,-64144.67658933333,2,,80.0,40.0,12,20,10,,True,False,"[[-0.0, 29], [1.0, 21], [2.0, 30]]",oo,0
0.0976933437016,-3.909928542780001e-17,-6.162975822039999e-33,1425.0,1312.0,43.0,1376.0,1143.0,2738.0,4.99926141935e-17,109.281092238,172.359261589,172.359261589,2.51618681673e-18,-9.1608086438e-17,2704.0,2704.0,0.0,-0.0295682993249,-0.0373618069236,3.91916815409e-05,200,100,-6.207209068327668e-05,2.082713357018112,2.0,1.0,1.0,ooi,run_selected_small/mbp_l_200_w_100_ht_10_ooi/mbp_l_200_w_100_ht_10_ooi_fixedfree.csv,-65165.475713,3,,80.0,40.0,12,20,10,,False,False,"[[0.0, 19], [1.0, 41], [0.0, 20]]",oi,1
0.0976933437016,-3.909928542780001e-17,-6.162975822039999e-33,1425.0,1312.0,43.0,1376.0,1143.0,2738.0,4.99926141935e-17,109.281092238,172.359261589,172.359261589,2.51618681673e-18,-9.1608086438e-17,2704.0,2704.0,0.0,0.0295682993249,0.0373618069236,-3.91916815409e-05,200,100,6.207209068327668e-05,2.082713357018112,2.0,1.0,1.0,iio,run_selected_small/mbp_l_200_w_100_ht_10_iio/mbp_l_200_w_100_ht_10_iio_fixedfree.csv,-65165.475713,3,,80.0,40.0,12,20,10,,False,False,"[[-0.0, 19], [-1.0, 41], [-0.0, 20]]",io,1
0.0896946382005,-3.8486805953600004e-17,0.0,5867.0,3068.0,9.0,5115.0,33.0,8936.0,5.00001071398e-17,109.520948015,157.587532982,157.587532982,2.4118098814500004e-18,-9.08987229749e-17,8182.0,8182.0,0.0,0.0126135295656,-0.00163405596843,0.050534058159,200,100,-1.9698006420333216,2.090493853415412,2.0,2.0,0.0,ii,run_selected_small/mbp_l_200_w_100_ht_10_ii/mbp_l_200_w_100_ht_10_ii_fixedfree.csv,-64144.67658933333,2,,80.0,40.0,12,20,10,,True,False,"[[0.0, 29], [-1.0, 21], [-2.0, 30]]",ii,0
0.0978209145667,-3.5982589205e-17,-2.46519032882e-32,5838.0,2174.0,6.0,5121.0,116.0,8013.0,5.65400848047e-17,100.633380572,134.110625463,134.110625463,3.590244853050001e-18,-9.61129188627e-17,7297.0,7297.0,0.0,4.44771278126e-09,-5.40852468526e-10,-0.0180587095878,200,100,0.9935542391807304,3.119453172472526,3.0,1.0,2.0,oio,run_selected_small/mbp_l_200_w_100_ht_10_oio/mbp_l_200_w_100_ht_10_oio_fixedfree.csv,-59970.982008333325,3,True,80.0,40.0,12,20,10,,True,False,"[[0.0, 12], [1.0, 27], [0.0, 28], [1.0, 13]]",oio,2
0.0978209145667,-3.5982589205e-17,-2.46519032882e-32,5838.0,2174.0,6.0,5121.0,116.0,8013.0,5.65400848047e-17,100.633380572,134.110625463,134.110625463,3.590244853050001e-18,-9.61129188627e-17,7297.0,7297.0,0.0,-4.44771278126e-09,5.40852468526e-10,0.0180587095878,200,100,-0.9935542391807304,3.119453172472526,3.0,2.0,1.0,ioi,run_selected_small/mbp_l_200_w_100_ht_10_ioi/mbp_l_200_w_100_ht_10_ioi_fixedfree.csv,-59970.982008333325,3,True,80.0,40.0,12,20,10,,True,False,"[[-0.0, 12], [-1.0, 27], [-0.0, 28], [-1.0, 13]]",ioi,2
0.0880544422499,-3.68252337485e-17,-1.23259516441e-32,1425.0,1342.0,18.0,1395.0,1179.0,2768.0,5.223799044550001e-17,104.596707462,138.17687125,138.17687125,2.3231662962600006e-18,-9.13863904902e-17,2740.0,2740.0,0.0,0.0106278172144,0.000559344132915,0.0558064803755,200,100,-2.884755867332405,3.083496553853758,3.0,3.0,0.0,iii,run_selected_small/mbp_l_200_w_100_ht_10_iii/mbp_l_200_w_100_ht_10_iii_fixedfree.csv,-61375.389580833325,3,True,80.0,40.0,12,20,10,,True,False,"[[0.0, 27], [-1.0, 13], [-2.0, 13], [-3.0, 27]]",iii,0
0.0880544422499,-3.68252337485e-17,-1.23259516441e-32,1425.0,1342.0,18.0,1395.0,1179.0,2768.0,5.223799044550001e-17,104.596707462,138.17687125,138.17687125,2.3231662962600006e-18,-9.13863904902e-17,2740.0,2740.0,0.0,-0.0106278172144,-0.000559344132915,-0.0558064803755,200,100,2.884755867332405,3.083496553853758,3.0,0.0,3.0,ooo,run_selected_small/mbp_l_200_w_100_ht_10_ooo/mbp_l_200_w_100_ht_10_ooo_fixedfree.csv,-61375.389580833325,3,True,80.0,40.0,12,20,10,,True,False,"[[-0.0, 27], [1.0, 13], [2.0, 13], [3.0, 27]]",ooo,0
0.0965078660722,-4.46633218088e-17,-2.46519032882e-32,318.0,305.0,5.0,310.0,305.0,624.0,5.2427085170300004e-17,97.3237340208,127.454571303,127.454571303,3.02257711416e-18,-1.00112984093e-16,617.0,617.0,0.0,-9.70191587435e-09,1.11807717213e-08,0.0378109973493,225,100,-0.9965248837824436,1.057867705482263,1.0,1.0,0.0,i,run_selected_small/mbp_l_225_w_100_ht_10_i/mbp_l_225_w_100_ht_10_i_fixedfree.csv,-66167.88416118518,1,,90.0,40.0,12,20,10,,True,False,"[[0.0, 45], [-1.0, 45]]",i,0
0.0965078660722,-4.46633218088e-17,-2.46519032882e-32,318.0,305.0,5.0,310.0,305.0,624.0,5.2427085170300004e-17,97.3237340208,127.454571303,127.454571303,3.02257711416e-18,-1.00112984093e-16,617.0,617.0,0.0,9.70191587435e-09,-1.11807717213e-08,-0.0378109973493,225,100,0.9965248837824436,1.057867705482263,1.0,0.0,1.0,o,run_selected_small/mbp_l_225_w_100_ht_10_o/mbp_l_225_w_100_ht_10_o_fixedfree.csv,-66167.88416118518,1,,90.0,40.0,12,20,10,,True,False,"[[-0.0, 45], [1.0, 45]]",o,0
0.0988721842562,-4.33321147202e-17,1.84889274661e-32,1146.0,1117.0,6.0,1134.0,1105.0,2264.0,5.638998078010001e-17,101.539285323,131.499470523,131.499470523,2.7470782248600002e-18,-1.02469173725e-16,2252.0,2252.0,0.0,-6.79276413629e-09,6.19606958172e-09,0.0500082650158,225,100,-1.9799210145264745,2.111374929327612,2.0,2.0,0.0,ii,run_selected_small/mbp_l_225_w_100_ht_10_ii/mbp_l_225_w_100_ht_10_ii_fixedfree.csv,-64195.72551140741,2,,90.0,40.0,12,20,10,,True,False,"[[0.0, 28], [-1.0, 34], [-2.0, 28]]",ii,0
0.0966233103243,-4.42206341035e-17,4.9303806576299997e-32,1337.0,1217.0,46.0,1287.0,993.0,2555.0,5.5134628038e-17,101.166711409,177.872174587,177.872174587,2.6865354984500007e-18,-1.0204179764e-16,2513.0,2513.0,0.0,0.0127806211902,0.0225013767501,3.27300366202e-09,225,100,-2.3249482359163327e-10,2.084439233972317,2.0,1.0,1.0,ioo,run_selected_small/mbp_l_225_w_100_ht_10_ioo/mbp_l_225_w_100_ht_10_ioo_fixedfree.csv,-65512.0505237037,3,,90.0,40.0,12,20,10,,False,False,"[[0.0, 22], [-1.0, 45], [-0.0, 23]]",io,1
0.0966233103243,-4.42206341035e-17,4.9303806576299997e-32,1337.0,1217.0,46.0,1287.0,993.0,2555.0,5.5134628038e-17,101.166711409,177.872174587,177.872174587,2.6865354984500007e-18,-1.0204179764e-16,2513.0,2513.0,0.0,-0.0127806211902,-0.0225013767501,-3.27300366202e-09,225,100,2.3249482359163327e-10,2.084439233972317,2.0,1.0,1.0,oii,run_selected_small/mbp_l_225_w_100_ht_10_oii/mbp_l_225_w_100_ht_10_oii_fixedfree.csv,-65512.0505237037,3,,90.0,40.0,12,20,10,,False,False,"[[-0.0, 22], [1.0, 45], [0.0, 23]]",oi,1
0.0994456077879,-4.42206341035e-17,3.69778549322e-32,337.0,324.0,5.0,329.0,324.0,662.0,5.51346284461e-17,101.166704158,130.964692443,130.964692443,2.68653544864e-18,-1.02041797998e-16,656.0,656.0,0.0,-0.0127806223718,-0.0225013736513,-6.37363515193e-10,225,100,5.932445704861117e-10,2.084439234094274,2.0,1.0,1.0,oi,run_selected_small/mbp_l_225_w_100_ht_10_oi/mbp_l_225_w_100_ht_10_oi_fixedfree.csv,-65512.0505237037,2,,90.0,40.0,12,20,10,,True,False,"[[-0.0, 22], [1.0, 45], [0.0, 23]]",oi,1
0.0994456077879,-4.42206341035e-17,3.69778549322e-32,337.0,324.0,5.0,329.0,324.0,662.0,5.51346284461e-17,101.166704158,130.964692443,130.964692443,2.68653544864e-18,-1.02041797998e-16,656.0,656.0,0.0,0.0127806223718,0.0225013736513,6.37363515193e-10,225,100,-5.932445704861117e-10,2.084439234094274,2.0,1.0,1.0,io,run_selected_small/mbp_l_225_w_100_ht_10_io/mbp_l_225_w_100_ht_10_io_fixedfree.csv,-65512.0505237037,2,,90.0,40.0,12,20,10,,True,False,"[[0.0, 22], [-1.0, 45], [-0.0, 23]]",io,1
0.0988129962616,-4.42193187436e-17,1.23259516441e-32,1517.0,1418.0,44.0,1475.0,1186.0,2936.0,5.51305233228e-17,105.238407194,160.504859705,160.504859705,2.6866925184600007e-18,-1.02036534585e-16,2904.0,2904.0,0.0,-0.0274643411896,-0.0212569868769,3.51112075202e-05,225,100,-6.714459349664817e-05,2.084460300355619,2.0,1.0,1.0,ooi,run_selected_small/mbp_l_225_w_100_ht_10_ooi/mbp_l_225_w_100_ht_10_ooi_fixedfree.csv,-65510.10184237037,3,,90.0,40.0,12,20,10,,False,False,"[[-0.0, 22], [1.0, 45], [0.0, 23]]",oi,1
0.0988129962616,-4.42193187436e-17,1.23259516441e-32,1517.0,1418.0,44.0,1475.0,1186.0,2936.0,5.51305233228e-17,105.238407194,160.504859705,160.504859705,2.6866925184600007e-18,-1.02036534585e-16,2904.0,2904.0,0.0,0.0274643411896,0.0212569868769,-3.51112075202e-05,225,100,6.714459349664817e-05,2.084460300355619,2.0,1.0,1.0,iio,run_selected_small/mbp_l_225_w_100_ht_10_iio/mbp_l_225_w_100_ht_10_iio_fixedfree.csv,-65510.10184237037,3,,90.0,40.0,12,20,10,,False,False,"[[0.0, 22], [-1.0, 45], [-0.0, 23]]",io,1
0.0988721842562,-4.33321147202e-17,1.84889274661e-32,1146.0,1117.0,6.0,1134.0,1105.0,2264.0,5.638998078010001e-17,101.539285323,131.499470523,131.499470523,2.7470782248600002e-18,-1.02469173725e-16,2252.0,2252.0,0.0,6.79276413629e-09,-6.19606958172e-09,-0.0500082650158,225,100,1.9799210145264745,2.111374929327612,2.0,0.0,2.0,oo,run_selected_small/mbp_l_225_w_100_ht_10_oo/mbp_l_225_w_100_ht_10_oo_fixedfree.csv,-64195.72551140741,2,,90.0,40.0,12,20,10,,True,False,"[[-0.0, 28], [1.0, 34], [2.0, 28]]",oo,0
0.0995627185828,-4.16789704277e-17,1.23259516441e-32,1353.0,1282.0,14.0,1325.0,1136.0,2636.0,5.837416082520001e-17,111.097750648,139.347241803,139.347241803,2.6635602445300007e-18,-1.02716691497e-16,2612.0,2612.0,0.0,0.0102711517796,0.00168542417567,0.0571658000556,225,100,-2.9202563972776394,3.105964218099356,3.0,3.0,0.0,iii,run_selected_small/mbp_l_225_w_100_ht_10_iii/mbp_l_225_w_100_ht_10_iii_fixedfree.csv,-61746.622855851856,3,True,90.0,40.0,12,20,10,,True,False,"[[0.0, 28], [-1.0, 16], [-2.0, 17], [-3.0, 29]]",iii,0
0.0955081855754,-4.15896159596e-17,1.23259516441e-32,1422.0,757.0,6.0,1305.0,295.0,2180.0,6.08527923817e-17,104.80080854,131.85419186,131.85419186,3.58080367589e-18,-1.06023212017e-16,2066.0,2066.0,0.0,0.00010488767978,-0.0004945087708,-0.0156286163463,225,100,0.9946895901823064,3.1179847496620607,3.0,1.0,2.0,oio,run_selected_small/mbp_l_225_w_100_ht_10_oio/mbp_l_225_w_100_ht_10_oio_fixedfree.csv,-61614.24586607408,3,True,90.0,40.0,12,20,10,,True,False,"[[0.0, 13], [1.0, 31], [0.0, 31], [1.0, 15]]",oio,2
0.0995627185828,-4.16789704277e-17,1.23259516441e-32,1353.0,1282.0,14.0,1325.0,1136.0,2636.0,5.837416082520001e-17,111.097750648,139.347241803,139.347241803,2.6635602445300007e-18,-1.02716691497e-16,2612.0,2612.0,0.0,-0.0102711517796,-0.00168542417567,-0.0571658000556,225,100,2.9202563972776394,3.105964218099356,3.0,0.0,3.0,ooo,run_selected_small/mbp_l_225_w_100_ht_10_ooo/mbp_l_225_w_100_ht_10_ooo_fixedfree.csv,-61746.622855851856,3,True,90.0,40.0,12,20,10,,True,False,"[[-0.0, 28], [1.0, 16], [2.0, 17], [3.0, 29]]",ooo,0
0.0955081855754,-4.15896159596e-17,1.23259516441e-32,1422.0,757.0,6.0,1305.0,295.0,2180.0,6.08527923817e-17,104.80080854,131.85419186,131.85419186,3.58080367589e-18,-1.06023212017e-16,2066.0,2066.0,0.0,-0.00010488767978,0.0004945087708,0.0156286163463,225,100,-0.9946895901823064,3.1179847496620607,3.0,2.0,1.0,ioi,run_selected_small/mbp_l_225_w_100_ht_10_ioi/mbp_l_225_w_100_ht_10_ioi_fixedfree.csv,-61614.24586607408,3,True,90.0,40.0,12,20,10,,True,False,"[[-0.0, 13], [-1.0, 31], [-0.0, 31], [-1.0, 15]]",ioi,2
